source_log,head,fold,epoch,max_epochs,loss,val_loss,lr
primary_mouse_exposure_training_record,spline,4,74,1000,0.0669,0.0781,0.001
primary_mouse_exposure_training_record,spline,4,75,1000,0.065,0.0807,0.001
primary_mouse_exposure_training_record,spline,4,76,1000,0.0661,0.0785,0.001
primary_mouse_exposure_training_record,spline,4,77,1000,0.0655,0.079,0.001
primary_mouse_exposure_training_record,spline,4,78,1000,0.0677,0.08,0.001
primary_mouse_exposure_training_record,spline,4,79,1000,0.0667,0.0822,0.001
primary_mouse_exposure_training_record,spline,4,80,1000,0.0692,0.0765,0.001
primary_mouse_exposure_training_record,spline,4,81,1000,0.072,0.0778,0.001
primary_mouse_exposure_training_record,spline,4,82,1000,0.0671,0.0767,0.001
primary_mouse_exposure_training_record,spline,4,83,1000,0.0637,0.0756,0.001
primary_mouse_exposure_training_record,spline,4,84,1000,0.0648,0.0749,0.001
primary_mouse_exposure_training_record,spline,4,85,1000,0.0622,0.0758,0.001
primary_mouse_exposure_training_record,spline,4,86,1000,0.0625,0.0771,0.001
primary_mouse_exposure_training_record,spline,4,87,1000,0.0623,0.0756,0.001
primary_mouse_exposure_training_record,spline,4,88,1000,0.0642,0.0782,0.001
primary_mouse_exposure_training_record,spline,4,89,1000,0.0637,0.0774,0.001
primary_mouse_exposure_training_record,spline,4,90,1000,0.0619,0.0771,0.001
primary_mouse_exposure_training_record,spline,4,91,1000,0.0625,0.0764,0.001
primary_mouse_exposure_training_record,spline,4,92,1000,0.0605,0.0754,0.001
primary_mouse_exposure_training_record,spline,4,93,1000,0.0603,0.0755,0.001
primary_mouse_exposure_training_record,spline,4,94,1000,0.0607,0.0746,0.001
primary_mouse_exposure_training_record,spline,4,95,1000,0.0607,0.0753,0.001
primary_mouse_exposure_training_record,spline,4,96,1000,0.0609,0.0749,0.001
primary_mouse_exposure_training_record,spline,4,97,1000,0.0617,0.0756,0.001
primary_mouse_exposure_training_record,spline,4,98,1000,0.0611,0.0766,0.001
primary_mouse_exposure_training_record,spline,4,99,1000,0.059,0.0766,0.001
primary_mouse_exposure_training_record,spline,4,100,1000,0.0586,0.0729,0.001
primary_mouse_exposure_training_record,spline,4,101,1000,0.0577,0.0751,0.001
primary_mouse_exposure_training_record,spline,4,102,1000,0.0597,0.0756,0.001
primary_mouse_exposure_training_record,spline,4,103,1000,0.0586,0.0743,0.001
primary_mouse_exposure_training_record,spline,4,104,1000,0.0581,0.0745,0.001
primary_mouse_exposure_training_record,spline,4,105,1000,0.0574,0.0743,0.001
primary_mouse_exposure_training_record,spline,4,106,1000,0.0564,0.0731,0.001
primary_mouse_exposure_training_record,spline,4,107,1000,0.0563,0.0706,0.001
primary_mouse_exposure_training_record,spline,4,108,1000,0.0563,0.0732,0.001
primary_mouse_exposure_training_record,spline,4,109,1000,0.0565,0.073,0.001
primary_mouse_exposure_training_record,spline,4,110,1000,0.0556,0.073,0.001
primary_mouse_exposure_training_record,spline,4,111,1000,0.0548,0.0774,0.001
primary_mouse_exposure_training_record,spline,4,112,1000,0.0572,0.0735,0.001
primary_mouse_exposure_training_record,spline,4,113,1000,0.0546,0.0707,0.001
primary_mouse_exposure_training_record,spline,4,114,1000,0.0543,0.0707,0.001
primary_mouse_exposure_training_record,spline,4,115,1000,0.0541,0.0721,0.001
primary_mouse_exposure_training_record,spline,4,116,1000,0.054,0.0721,0.001
primary_mouse_exposure_training_record,spline,4,117,1000,0.0552,0.072,0.001
primary_mouse_exposure_training_record,spline,4,118,1000,0.0545,0.0705,0.0005
primary_mouse_exposure_training_record,spline,4,119,1000,0.0533,0.0695,0.0005
primary_mouse_exposure_training_record,spline,4,120,1000,0.0543,0.0712,0.0005
primary_mouse_exposure_training_record,spline,4,121,1000,0.0531,0.0729,0.0005
primary_mouse_exposure_training_record,spline,4,122,1000,0.0529,0.0718,0.0005
primary_mouse_exposure_training_record,spline,4,123,1000,0.0531,0.0706,0.0005
primary_mouse_exposure_training_record,spline,4,124,1000,0.0531,0.0703,0.0005
primary_mouse_exposure_training_record,spline,4,125,1000,0.0521,0.0711,0.0005
primary_mouse_exposure_training_record,spline,4,126,1000,0.0542,0.0718,0.0005
primary_mouse_exposure_training_record,spline,4,127,1000,0.0527,0.0708,0.0005
primary_mouse_exposure_training_record,spline,4,128,1000,0.0526,0.0681,0.0005
primary_mouse_exposure_training_record,spline,4,129,1000,0.0529,0.0688,0.0005
primary_mouse_exposure_training_record,spline,4,130,1000,0.0518,0.0706,0.0005
primary_mouse_exposure_training_record,spline,4,131,1000,0.0521,0.0702,0.0005
primary_mouse_exposure_training_record,spline,4,132,1000,0.0518,0.07,0.0005
primary_mouse_exposure_training_record,spline,4,133,1000,0.0513,0.0703,0.0005
primary_mouse_exposure_training_record,spline,4,134,1000,0.0518,0.0687,0.0005
primary_mouse_exposure_training_record,spline,4,135,1000,0.0513,0.0678,0.0005
primary_mouse_exposure_training_record,spline,4,136,1000,0.0512,0.0682,0.0005
primary_mouse_exposure_training_record,spline,4,137,1000,0.0515,0.0688,0.0005
primary_mouse_exposure_training_record,spline,4,138,1000,0.051,0.0688,0.0005
primary_mouse_exposure_training_record,spline,4,139,1000,0.0514,0.0685,0.0005
primary_mouse_exposure_training_record,spline,4,140,1000,0.0512,0.0678,0.0005
primary_mouse_exposure_training_record,spline,4,141,1000,0.0513,0.0687,0.0005
primary_mouse_exposure_training_record,spline,4,142,1000,0.0511,0.0689,0.0005
primary_mouse_exposure_training_record,spline,4,143,1000,0.0506,0.0678,0.0005
primary_mouse_exposure_training_record,spline,4,144,1000,0.0509,0.0673,0.0005
primary_mouse_exposure_training_record,spline,4,145,1000,0.0505,0.0687,0.0005
primary_mouse_exposure_training_record,spline,4,146,1000,0.0505,0.0677,0.0005
primary_mouse_exposure_training_record,spline,4,147,1000,0.0504,0.0667,0.0005
primary_mouse_exposure_training_record,spline,4,148,1000,0.05,0.0672,0.0005
primary_mouse_exposure_training_record,spline,4,149,1000,0.0501,0.067,0.0005
primary_mouse_exposure_training_record,spline,4,150,1000,0.0498,0.0679,0.0005
primary_mouse_exposure_training_record,spline,4,151,1000,0.0497,0.0685,0.0005
primary_mouse_exposure_training_record,spline,4,152,1000,0.0499,0.0675,0.0005
primary_mouse_exposure_training_record,spline,4,153,1000,0.0497,0.0661,0.0005
primary_mouse_exposure_training_record,spline,4,154,1000,0.0494,0.0672,0.0005
primary_mouse_exposure_training_record,spline,4,155,1000,0.0493,0.0674,0.0005
primary_mouse_exposure_training_record,spline,4,156,1000,0.0495,0.0658,0.0005
primary_mouse_exposure_training_record,spline,4,157,1000,0.0491,0.0646,0.0005
primary_mouse_exposure_training_record,spline,4,158,1000,0.0492,0.0659,0.0005
primary_mouse_exposure_training_record,spline,4,159,1000,0.0495,0.0662,0.0005
primary_mouse_exposure_training_record,spline,4,160,1000,0.0487,0.0659,0.0005
primary_mouse_exposure_training_record,spline,4,161,1000,0.0488,0.0663,0.0005
primary_mouse_exposure_training_record,spline,4,162,1000,0.0486,0.0666,0.0005
primary_mouse_exposure_training_record,spline,4,163,1000,0.0485,0.0669,0.0005
primary_mouse_exposure_training_record,spline,4,164,1000,0.0484,0.0648,0.0005
primary_mouse_exposure_training_record,spline,4,165,1000,0.0492,0.065,0.0005
primary_mouse_exposure_training_record,spline,4,166,1000,0.0483,0.0662,0.0005
primary_mouse_exposure_training_record,spline,4,167,1000,0.0481,0.065,0.0005
primary_mouse_exposure_training_record,spline,4,168,1000,0.0483,0.0645,0.00025
primary_mouse_exposure_training_record,spline,4,169,1000,0.0491,0.0657,0.00025
primary_mouse_exposure_training_record,spline,4,170,1000,0.0483,0.0646,0.00025
primary_mouse_exposure_training_record,spline,4,171,1000,0.048,0.064,0.00025
primary_mouse_exposure_training_record,spline,4,172,1000,0.0476,0.0638,0.00025
primary_mouse_exposure_training_record,spline,4,173,1000,0.0478,0.0639,0.00025
primary_mouse_exposure_training_record,spline,4,174,1000,0.0477,0.0639,0.00025
primary_mouse_exposure_training_record,spline,4,175,1000,0.0475,0.0642,0.00025
primary_mouse_exposure_training_record,spline,4,176,1000,0.0476,0.0639,0.00025
primary_mouse_exposure_training_record,spline,4,177,1000,0.0474,0.0634,0.00025
primary_mouse_exposure_training_record,spline,4,178,1000,0.0475,0.0643,0.00025
primary_mouse_exposure_training_record,spline,4,179,1000,0.0475,0.065,0.00025
primary_mouse_exposure_training_record,spline,4,180,1000,0.0472,0.0651,0.00025
primary_mouse_exposure_training_record,spline,4,181,1000,0.0474,0.0638,0.00025
primary_mouse_exposure_training_record,spline,4,182,1000,0.0471,0.0634,0.00025
primary_mouse_exposure_training_record,spline,4,183,1000,0.0482,0.0639,0.00025
primary_mouse_exposure_training_record,spline,4,184,1000,0.0473,0.0643,0.00025
primary_mouse_exposure_training_record,spline,4,185,1000,0.0474,0.0643,0.00025
primary_mouse_exposure_training_record,spline,4,186,1000,0.0471,0.0629,0.00025
primary_mouse_exposure_training_record,spline,4,187,1000,0.0469,0.0626,0.00025
primary_mouse_exposure_training_record,spline,4,188,1000,0.047,0.0627,0.00025
primary_mouse_exposure_training_record,spline,4,189,1000,0.0474,0.0638,0.00025
primary_mouse_exposure_training_record,spline,4,190,1000,0.0471,0.0625,0.00025
primary_mouse_exposure_training_record,spline,4,191,1000,0.0468,0.0622,0.00025
primary_mouse_exposure_training_record,spline,4,192,1000,0.0466,0.0629,0.00025
primary_mouse_exposure_training_record,spline,4,193,1000,0.0468,0.0631,0.00025
primary_mouse_exposure_training_record,spline,4,194,1000,0.0465,0.0627,0.00025
primary_mouse_exposure_training_record,spline,4,195,1000,0.0467,0.0629,0.00025
primary_mouse_exposure_training_record,spline,4,196,1000,0.0468,0.0635,0.00025
primary_mouse_exposure_training_record,spline,4,197,1000,0.0467,0.0634,0.00025
primary_mouse_exposure_training_record,spline,4,198,1000,0.0466,0.0635,0.00025
primary_mouse_exposure_training_record,spline,4,199,1000,0.0464,0.0632,0.00025
primary_mouse_exposure_training_record,spline,4,200,1000,0.0463,0.0628,0.00025
primary_mouse_exposure_training_record,spline,4,201,1000,0.0462,0.0632,0.00025
primary_mouse_exposure_training_record,spline,4,202,1000,0.0462,0.063,0.000125
primary_mouse_exposure_training_record,spline,4,203,1000,0.0461,0.0626,0.000125
primary_mouse_exposure_training_record,spline,4,204,1000,0.046,0.0622,0.000125
primary_mouse_exposure_training_record,spline,4,205,1000,0.0461,0.0621,0.000125
primary_mouse_exposure_training_record,spline,4,206,1000,0.0462,0.0619,0.000125
primary_mouse_exposure_training_record,spline,4,207,1000,0.046,0.0619,0.000125
primary_mouse_exposure_training_record,spline,4,208,1000,0.0459,0.062,0.000125
primary_mouse_exposure_training_record,spline,4,209,1000,0.0459,0.0622,0.000125
primary_mouse_exposure_training_record,spline,4,210,1000,0.0459,0.0624,0.000125
primary_mouse_exposure_training_record,spline,4,211,1000,0.0458,0.0621,0.000125
primary_mouse_exposure_training_record,spline,4,212,1000,0.0458,0.0623,0.000125
primary_mouse_exposure_training_record,spline,4,213,1000,0.0458,0.0625,0.000125
primary_mouse_exposure_training_record,spline,4,214,1000,0.0457,0.0626,0.000125
primary_mouse_exposure_training_record,spline,4,215,1000,0.0458,0.0625,0.000125
primary_mouse_exposure_training_record,spline,4,216,1000,0.0458,0.0619,0.000125
primary_mouse_exposure_training_record,spline,4,217,1000,0.0457,0.0616,6.25e-05
primary_mouse_exposure_training_record,spline,4,218,1000,0.0456,0.0613,6.25e-05
primary_mouse_exposure_training_record,spline,4,219,1000,0.0457,0.0611,6.25e-05
primary_mouse_exposure_training_record,spline,4,220,1000,0.0457,0.061,6.25e-05
primary_mouse_exposure_training_record,spline,4,221,1000,0.0457,0.0609,6.25e-05
primary_mouse_exposure_training_record,spline,4,222,1000,0.0456,0.0608,6.25e-05
primary_mouse_exposure_training_record,spline,4,223,1000,0.0456,0.0609,6.25e-05
primary_mouse_exposure_training_record,spline,4,224,1000,0.0456,0.0612,6.25e-05
primary_mouse_exposure_training_record,spline,4,225,1000,0.0455,0.0615,6.25e-05
primary_mouse_exposure_training_record,spline,4,226,1000,0.0455,0.0617,6.25e-05
primary_mouse_exposure_training_record,spline,4,227,1000,0.0456,0.0616,6.25e-05
primary_mouse_exposure_training_record,spline,4,228,1000,0.0455,0.0614,6.25e-05
primary_mouse_exposure_training_record,spline,4,229,1000,0.0455,0.0613,6.25e-05
primary_mouse_exposure_training_record,spline,4,230,1000,0.0456,0.0614,6.25e-05
primary_mouse_exposure_training_record,spline,4,231,1000,0.0455,0.0615,6.25e-05
primary_mouse_exposure_training_record,spline,4,232,1000,0.0454,0.0615,3.125e-05
primary_mouse_exposure_training_record,spline,4,233,1000,0.0454,0.0615,3.125e-05
primary_mouse_exposure_training_record,spline,4,234,1000,0.0454,0.0615,3.125e-05
primary_mouse_exposure_training_record,spline,4,235,1000,0.0454,0.0614,3.125e-05
primary_mouse_exposure_training_record,spline,4,236,1000,0.0454,0.0613,3.125e-05
primary_mouse_exposure_training_record,spline,4,237,1000,0.0454,0.0612,3.125e-05
primary_mouse_exposure_training_record,spline,4,238,1000,0.0454,0.0612,3.125e-05
primary_mouse_exposure_training_record,spline,4,239,1000,0.0454,0.0613,3.125e-05
primary_mouse_exposure_training_record,spline,4,240,1000,0.0454,0.0613,3.125e-05
primary_mouse_exposure_training_record,spline,4,241,1000,0.0454,0.0613,3.125e-05
primary_mouse_exposure_training_record,spline,4,242,1000,0.0454,0.0612,1.5625e-05
primary_mouse_exposure_training_record,spline,5,1,1000,0.3674,0.2532,0.001
primary_mouse_exposure_training_record,spline,5,2,1000,0.2111,0.1696,0.001
primary_mouse_exposure_training_record,spline,5,3,1000,0.1535,0.2338,0.001
primary_mouse_exposure_training_record,spline,5,4,1000,0.1505,0.1392,0.001
primary_mouse_exposure_training_record,spline,5,5,1000,0.1278,0.1349,0.001
primary_mouse_exposure_training_record,spline,5,6,1000,0.131,0.1238,0.001
primary_mouse_exposure_training_record,spline,5,7,1000,0.1253,0.1236,0.001
primary_mouse_exposure_training_record,spline,5,8,1000,0.12,0.1206,0.001
primary_mouse_exposure_training_record,spline,5,9,1000,0.1177,0.118,0.001
primary_mouse_exposure_training_record,spline,5,10,1000,0.112,0.1226,0.001
primary_mouse_exposure_training_record,spline,5,11,1000,0.1121,0.1219,0.001
primary_mouse_exposure_training_record,spline,5,12,1000,0.1093,0.1176,0.001
primary_mouse_exposure_training_record,spline,5,13,1000,0.1065,0.1143,0.001
primary_mouse_exposure_training_record,spline,5,14,1000,0.1062,0.1127,0.001
primary_mouse_exposure_training_record,spline,5,15,1000,0.1049,0.112,0.001
primary_mouse_exposure_training_record,spline,5,16,1000,0.1043,0.1156,0.001
primary_mouse_exposure_training_record,spline,5,17,1000,0.1026,0.1141,0.001
primary_mouse_exposure_training_record,spline,5,18,1000,0.1008,0.1142,0.001
primary_mouse_exposure_training_record,spline,5,19,1000,0.0999,0.1095,0.001
primary_mouse_exposure_training_record,spline,5,20,1000,0.0982,0.1073,0.001
primary_mouse_exposure_training_record,spline,5,21,1000,0.0981,0.107,0.001
primary_mouse_exposure_training_record,spline,5,22,1000,0.0981,0.1069,0.001
primary_mouse_exposure_training_record,spline,5,23,1000,0.0961,0.1038,0.001
primary_mouse_exposure_training_record,spline,5,24,1000,0.0953,0.1033,0.001
primary_mouse_exposure_training_record,spline,5,25,1000,0.0939,0.1008,0.001
primary_mouse_exposure_training_record,spline,5,26,1000,0.0941,0.1,0.001
primary_mouse_exposure_training_record,spline,5,27,1000,0.0928,0.1031,0.001
primary_mouse_exposure_training_record,spline,5,28,1000,0.0933,0.1037,0.001
primary_mouse_exposure_training_record,spline,5,29,1000,0.0907,0.1008,0.001
primary_mouse_exposure_training_record,spline,5,30,1000,0.0912,0.1028,0.001
primary_mouse_exposure_training_record,spline,5,31,1000,0.0909,0.0957,0.001
primary_mouse_exposure_training_record,spline,5,32,1000,0.0908,0.0955,0.001
primary_mouse_exposure_training_record,spline,5,33,1000,0.0885,0.0952,0.001
primary_mouse_exposure_training_record,spline,5,34,1000,0.0879,0.0958,0.001
primary_mouse_exposure_training_record,spline,5,35,1000,0.088,0.0928,0.001
primary_mouse_exposure_training_record,spline,5,36,1000,0.0861,0.0968,0.001
primary_mouse_exposure_training_record,spline,5,37,1000,0.0884,0.0938,0.001
primary_mouse_exposure_training_record,spline,5,38,1000,0.0859,0.0937,0.001
primary_mouse_exposure_training_record,spline,5,39,1000,0.0861,0.0913,0.001
primary_mouse_exposure_training_record,spline,5,40,1000,0.0861,0.0924,0.001
primary_mouse_exposure_training_record,spline,5,41,1000,0.0851,0.0909,0.001
primary_mouse_exposure_training_record,spline,5,42,1000,0.0852,0.0898,0.001
primary_mouse_exposure_training_record,spline,5,43,1000,0.0834,0.093,0.001
primary_mouse_exposure_training_record,spline,5,44,1000,0.0833,0.0907,0.001
primary_mouse_exposure_training_record,spline,5,45,1000,0.0853,0.09,0.001
primary_mouse_exposure_training_record,spline,5,46,1000,0.0817,0.0923,0.001
primary_mouse_exposure_training_record,spline,5,47,1000,0.0835,0.0867,0.001
primary_mouse_exposure_training_record,spline,5,48,1000,0.085,0.0871,0.001
primary_mouse_exposure_training_record,spline,5,49,1000,0.0822,0.0935,0.001
primary_mouse_exposure_training_record,spline,5,50,1000,0.0826,0.0881,0.001
primary_mouse_exposure_training_record,spline,5,51,1000,0.0813,0.0899,0.001
primary_mouse_exposure_training_record,spline,5,52,1000,0.0796,0.0846,0.001
primary_mouse_exposure_training_record,spline,5,53,1000,0.0822,0.0853,0.001
primary_mouse_exposure_training_record,spline,5,54,1000,0.0812,0.0906,0.001
primary_mouse_exposure_training_record,spline,5,55,1000,0.0796,0.0882,0.001
primary_mouse_exposure_training_record,spline,5,56,1000,0.0788,0.0879,0.001
primary_mouse_exposure_training_record,spline,5,57,1000,0.0775,0.0828,0.001
primary_mouse_exposure_training_record,spline,5,58,1000,0.0786,0.0822,0.001
primary_mouse_exposure_training_record,spline,5,59,1000,0.0782,0.0837,0.001
primary_mouse_exposure_training_record,spline,5,60,1000,0.0777,0.0874,0.001
primary_mouse_exposure_training_record,spline,5,61,1000,0.0767,0.0811,0.001
primary_mouse_exposure_training_record,spline,5,62,1000,0.0778,0.0826,0.001
primary_mouse_exposure_training_record,spline,5,63,1000,0.0768,0.0799,0.001
primary_mouse_exposure_training_record,spline,5,64,1000,0.0765,0.0798,0.001
primary_mouse_exposure_training_record,spline,5,65,1000,0.0754,0.0809,0.001
primary_mouse_exposure_training_record,spline,5,66,1000,0.0757,0.0814,0.001
primary_mouse_exposure_training_record,spline,5,67,1000,0.076,0.081,0.001
primary_mouse_exposure_training_record,spline,5,68,1000,0.0745,0.0825,0.001
primary_mouse_exposure_training_record,spline,5,69,1000,0.0743,0.0787,0.001
primary_mouse_exposure_training_record,spline,5,70,1000,0.0741,0.0839,0.001
primary_mouse_exposure_training_record,spline,5,71,1000,0.074,0.0796,0.001
primary_mouse_exposure_training_record,spline,5,72,1000,0.0767,0.0787,0.001
primary_mouse_exposure_training_record,spline,5,73,1000,0.0741,0.079,0.001
primary_mouse_exposure_training_record,spline,5,74,1000,0.0788,0.0792,0.001
primary_mouse_exposure_training_record,spline,5,75,1000,0.0764,0.086,0.001
primary_mouse_exposure_training_record,spline,5,76,1000,0.0797,0.0786,0.001
primary_mouse_exposure_training_record,spline,5,77,1000,0.077,0.078,0.001
primary_mouse_exposure_training_record,spline,5,78,1000,0.0755,0.0742,0.001
primary_mouse_exposure_training_record,spline,5,79,1000,0.0727,0.0761,0.001
primary_mouse_exposure_training_record,spline,5,80,1000,0.0718,0.0796,0.001
primary_mouse_exposure_training_record,spline,5,81,1000,0.0719,0.0823,0.001
primary_mouse_exposure_training_record,spline,5,82,1000,0.0718,0.078,0.001
primary_mouse_exposure_training_record,spline,5,83,1000,0.0711,0.0754,0.001
primary_mouse_exposure_training_record,spline,5,84,1000,0.071,0.0769,0.001
primary_mouse_exposure_training_record,spline,5,85,1000,0.0739,0.0777,0.001
primary_mouse_exposure_training_record,spline,5,86,1000,0.0703,0.0781,0.001
primary_mouse_exposure_training_record,spline,5,87,1000,0.0705,0.0806,0.001
primary_mouse_exposure_training_record,spline,5,88,1000,0.0695,0.0763,0.001
primary_mouse_exposure_training_record,spline,5,89,1000,0.069,0.0746,0.0005
primary_mouse_exposure_training_record,spline,5,90,1000,0.0687,0.0743,0.0005
primary_mouse_exposure_training_record,spline,5,91,1000,0.0686,0.0763,0.0005
primary_mouse_exposure_training_record,spline,5,92,1000,0.0687,0.0766,0.0005
primary_mouse_exposure_training_record,spline,5,93,1000,0.0685,0.0766,0.0005
primary_mouse_exposure_training_record,spline,5,94,1000,0.0686,0.0806,0.0005
primary_mouse_exposure_training_record,spline,5,95,1000,0.0693,0.0787,0.0005
primary_mouse_exposure_training_record,spline,5,96,1000,0.0681,0.0735,0.0005
primary_mouse_exposure_training_record,spline,5,97,1000,0.0687,0.0728,0.0005
primary_mouse_exposure_training_record,spline,5,98,1000,0.0677,0.0762,0.0005
primary_mouse_exposure_training_record,spline,5,99,1000,0.0691,0.0757,0.0005
primary_mouse_exposure_training_record,spline,5,100,1000,0.0676,0.0748,0.0005
primary_mouse_exposure_training_record,spline,5,101,1000,0.068,0.0764,0.0005
primary_mouse_exposure_training_record,spline,5,102,1000,0.0676,0.0799,0.0005
primary_mouse_exposure_training_record,spline,5,103,1000,0.0678,0.0768,0.0005
primary_mouse_exposure_training_record,spline,5,104,1000,0.0674,0.0763,0.0005
primary_mouse_exposure_training_record,spline,5,105,1000,0.0674,0.0719,0.0005
primary_mouse_exposure_training_record,spline,5,106,1000,0.0668,0.0727,0.0005
primary_mouse_exposure_training_record,spline,5,107,1000,0.0665,0.0722,0.0005
primary_mouse_exposure_training_record,spline,5,108,1000,0.0693,0.074,0.0005
primary_mouse_exposure_training_record,spline,5,109,1000,0.0683,0.0764,0.0005
primary_mouse_exposure_training_record,spline,5,110,1000,0.0676,0.0816,0.0005
primary_mouse_exposure_training_record,spline,5,111,1000,0.0679,0.0746,0.0005
primary_mouse_exposure_training_record,spline,5,112,1000,0.0664,0.0735,0.0005
primary_mouse_exposure_training_record,spline,5,113,1000,0.0675,0.0759,0.0005
primary_mouse_exposure_training_record,spline,5,114,1000,0.0685,0.0796,0.0005
primary_mouse_exposure_training_record,spline,5,115,1000,0.0666,0.0731,0.0005
primary_mouse_exposure_training_record,spline,5,116,1000,0.0659,0.0741,0.00025
primary_mouse_exposure_training_record,spline,5,117,1000,0.0656,0.0737,0.00025
primary_mouse_exposure_training_record,spline,5,118,1000,0.0657,0.0718,0.00025
primary_mouse_exposure_training_record,spline,5,119,1000,0.066,0.0707,0.00025
primary_mouse_exposure_training_record,spline,5,120,1000,0.0659,0.0712,0.00025
primary_mouse_exposure_training_record,spline,5,121,1000,0.0654,0.0719,0.00025
primary_mouse_exposure_training_record,spline,5,122,1000,0.0652,0.0735,0.00025
primary_mouse_exposure_training_record,spline,5,123,1000,0.065,0.0764,0.00025
primary_mouse_exposure_training_record,spline,5,124,1000,0.0653,0.0773,0.00025
primary_mouse_exposure_training_record,spline,5,125,1000,0.0653,0.0763,0.00025
primary_mouse_exposure_training_record,spline,5,126,1000,0.0649,0.0787,0.00025
primary_mouse_exposure_training_record,spline,5,127,1000,0.0654,0.0777,0.00025
primary_mouse_exposure_training_record,spline,5,128,1000,0.0647,0.0736,0.00025
primary_mouse_exposure_training_record,spline,5,129,1000,0.0658,0.0714,0.00025
primary_mouse_exposure_training_record,spline,5,130,1000,0.0648,0.0728,0.000125
primary_mouse_exposure_training_record,spline,5,131,1000,0.0645,0.0746,0.000125
primary_mouse_exposure_training_record,spline,5,132,1000,0.0648,0.0736,0.000125
primary_mouse_exposure_training_record,spline,5,133,1000,0.0646,0.0722,0.000125
primary_mouse_exposure_training_record,spline,5,134,1000,0.0645,0.0722,0.000125
primary_mouse_exposure_training_record,spline,5,135,1000,0.0645,0.0729,0.000125
primary_mouse_exposure_training_record,spline,5,136,1000,0.0644,0.0732,0.000125
primary_mouse_exposure_training_record,spline,5,137,1000,0.0644,0.0735,0.000125
primary_mouse_exposure_training_record,spline,5,138,1000,0.0643,0.0731,0.000125
primary_mouse_exposure_training_record,spline,5,139,1000,0.0642,0.0731,0.000125
